lean,asymmetry,right_angle,left_angle,force_right,force_left,force_diff,label,angle_diff
8.42,24.02,138.25,162.27,1,1,0,Force_Imbalance,-0.47400000000001796
8.3,20.96,136.82,157.79,1,1,0,Force_Imbalance,-0.34399999999996567
8.24,19.34,135.47,154.81,1,1,1,Uneven_Weight,-0.5289999999999964
8.25,15.91,136.68,152.58,1,1,1,Uneven_Weight,-1.3610000000000184
8.18,14.21,138.43,152.64,1,1,1,Standing,-0.4609999999999843
8.17,13.15,136.88,150.03,1,1,1,Ascending,1.3389999999999702
8.12,13.96,138.02,151.98,1,1,1,Ascending,1.4220000000000255
8.12,14.85,144.41,159.26,1,1,1,Standing,0.49099999999998545
8.05,14.49,144.49,158.99,1,1,1,Standing,0.9620000000000175
7.77,13.06,141.46,154.52,1,1,1,Standing,0.5089999999999861
7.68,10.95,142.79,153.74,1,1,1,Standing,-0.6699999999999875
7.19,2.85,146.12,148.97,1,1,1,Standing,-0.6119999999999948
7.0,0.23,148.6,148.37,1,1,1,Standing,0.4579999999999984
7.0,1.72,149.54,147.82,1,1,1,Standing,0.9969999999999857
6.98,2.0,149.28,151.28,1,1,1,Standing,1.406000000000006
7.37,3.92,151.29,155.21,1,1,1,Standing,1.2280000000000086
7.98,5.29,151.93,157.22,1,1,1,Standing,1.09699999999998
8.09,3.99,152.63,156.62,1,1,1,Standing,0.8530000000000086
7.93,3.63,152.35,155.98,1,1,1,Standing,0.1279999999999859
7.92,5.07,152.01,157.08,1,1,1,Standing,0.08099999999998886
7.68,3.86,151.96,155.82,1,1,1,Standing,0.40500000000002956
7.57,2.7,153.63,156.33,1,1,1,Standing,0.842000000000013
7.46,4.8,154.25,159.05,1,1,1,Standing,0.5960000000000036
7.47,13.39,151.68,165.07,1,1,1,Standing,0.24499999999997613
7.36,17.96,148.54,166.51,1,1,1,Uneven_Weight,0.38900000000001
7.63,19.75,145.24,164.99,1,1,1,Uneven_Weight,-0.21800000000001774
7.61,17.37,148.24,165.61,1,1,1,Uneven_Weight,-1.5629999999999882
7.6,19.03,146.04,165.08,1,1,1,Uneven_Weight,-1.6189999999999714
7.55,25.17,137.97,163.15,1,1,1,Uneven_Weight,-1.5200000000000387
7.67,23.92,137.47,161.39,1,1,1,Uneven_Weight,-2.10299999999998
7.74,24.61,135.21,159.82,1,1,1,Uneven_Weight,-2.1710000000000207
7.62,23.69,134.57,158.25,1,1,1,Uneven_Weight,-1.2920000000000016
7.87,26.19,131.61,157.8,1,1,1,Uneven_Weight,-1.9239999999999782
7.94,25.58,131.31,156.89,1,1,1,Uneven_Weight,-0.8779999999999859
8.09,26.32,126.65,152.97,1,1,1,Uneven_Weight,-0.4900000000000091
8.07,25.22,130.51,155.74,1,1,1,Uneven_Weight,-0.1490000000000009
8.08,25.18,131.37,156.55,1,1,1,Uneven_Weight,-0.5
8.15,23.44,132.24,155.68,1,1,1,Uneven_Weight,0.013999999999981583
8.18,22.74,130.23,152.97,1,1,1,Uneven_Weight,-0.945999999999998
8.09,21.58,129.09,150.67,1,1,1,Uneven_Weight,-0.7009999999999934
8.16,23.33,126.73,150.06,1,1,1,Uneven_Weight,0.24099999999998545
8.07,21.87,129.52,151.39,1,1,1,Uneven_Weight,0.9579999999999984
7.66,15.59,137.37,152.96,1,1,1,Uneven_Weight,0.8040000000000305
7.38,5.83,143.47,149.31,1,1,1,Standing,2.1599999999999966
7.07,0.0,143.9,143.9,1,1,1,Ascending,2.3409999999999798
6.97,4.71,146.84,151.55,1,1,1,Standing,1.3010000000000161
6.68,5.49,149.42,154.9,1,1,1,Standing,1.103999999999985
6.71,7.62,147.86,155.48,1,1,1,Standing,2.031000000000006
6.91,4.66,149.58,154.24,1,1,1,Standing,0.8480000000000132
7.03,3.27,152.42,155.69,1,1,1,Standing,0.21600000000000819
6.94,6.31,150.28,156.59,1,1,1,Standing,0.23799999999997112
6.97,5.62,150.43,156.05,1,1,1,Standing,0.15800000000001546
6.96,5.14,150.29,155.43,1,1,1,Standing,-0.19600000000002638
6.97,4.84,150.28,155.12,1,1,1,Standing,0.26600000000001955
6.85,3.83,151.16,154.99,1,1,1,Standing,0.8189999999999884
6.89,5.51,152.01,157.52,1,1,1,Standing,0.08299999999999841
6.96,4.83,154.92,159.75,1,1,1,Standing,0.38800000000000523
7.4,13.45,146.55,160.0,1,1,1,Standing,0.18799999999998818
7.49,14.4,147.44,161.84,1,1,1,Standing,-0.7949999999999591
7.39,14.71,146.66,161.37,1,1,1,Standing,-1.4560000000000173
7.62,10.41,145.58,156.0,1,1,1,Standing,-0.18500000000000227
8.89,9.71,145.2,154.91,1,1,1,Standing,-0.4480000000000075
10.12,12.1,146.3,158.4,1,1,1,Standing,-1.6219999999999857
10.83,12.0,146.4,158.4,1,1,1,Standing,-0.8359999999999843
11.49,8.84,141.49,150.32,1,1,1,Standing,-0.30700000000001637
11.32,7.4,142.91,150.31,1,1,1,Standing,-0.5550000000000068
11.35,5.85,145.6,151.44,1,1,1,Standing,-1.2680000000000007
11.07,7.53,145.81,153.34,1,1,1,Standing,-0.4800000000000182
10.97,6.11,143.01,149.11,1,1,1,Standing,-1.0829999999999984
10.78,4.37,141.32,145.69,1,1,1,Descending,-1.9639999999999702
10.5,7.27,137.56,144.83,1,1,1,Descending,-1.4320000000000164
10.38,7.66,134.87,142.53,1,1,1,Descending,-0.8169999999999789
10.37,9.59,137.62,147.21,1,1,1,Ascending,1.38900000000001
10.3,9.97,136.99,146.96,1,1,1,Ascending,1.0879999999999654
9.97,4.37,148.27,152.63,1,1,1,Standing,-0.04400000000001114
9.88,2.37,145.45,147.82,1,1,1,Standing,-0.4919999999999902
9.9,11.02,132.97,143.99,1,1,1,Descending,-1.0440000000000111
10.21,11.71,134.1,145.81,1,1,1,Descending,-3.261999999999972
10.2,17.21,128.15,145.36,1,1,1,Uneven_Weight,-2.559000000000026
10.25,19.82,124.23,144.05,1,1,1,Uneven_Weight,-1.6299999999999955
10.16,20.85,123.41,144.27,1,1,1,Uneven_Weight,-1.5
9.73,18.46,121.1,139.56,1,1,1,Uneven_Weight,2.6850000000000023
9.39,17.15,123.88,141.03,1,1,1,Uneven_Weight,3.745000000000033
8.72,0.78,150.57,149.79,1,1,1,Standing,5.228999999999985
8.32,0.73,152.5,153.23,1,1,1,Standing,5.275000000000006
8.2,3.39,158.29,161.68,1,1,1,Standing,5.107999999999976
7.92,10.91,151.25,162.16,1,1,1,Standing,1.1409999999999911
7.51,4.23,155.88,160.11,1,1,1,Standing,0.575000000000017
7.47,6.16,152.81,158.96,1,1,1,Standing,-0.6850000000000023
7.49,5.32,153.08,158.4,1,1,1,Standing,-0.4359999999999786
7.25,5.38,153.87,159.25,1,1,1,Standing,-0.7090000000000316
7.33,6.45,151.3,157.75,1,1,1,Standing,-0.28199999999998226
7.22,5.38,151.76,157.14,1,1,1,Standing,-0.07900000000000773
7.2,4.71,152.12,156.83,1,1,1,Standing,0.08200000000002206
7.27,3.51,153.59,157.1,1,1,1,Standing,0.8809999999999718
7.26,0.0,156.97,156.97,1,1,1,Standing,1.4660000000000082
7.01,0.36,159.11,158.75,1,1,1,Standing,0.8729999999999905
7.03,9.16,157.2,166.36,1,1,1,Standing,-0.2709999999999866
7.07,12.42,152.63,165.05,1,1,1,Standing,-3.959000000000003
7.32,11.36,148.31,159.67,1,1,1,Standing,-5.918000000000006
7.74,14.5,129.93,144.42,1,1,1,Descending,-9.295999999999964
7.84,12.73,122.98,135.7,1,1,1,Descending,-6.308000000000021
7.87,0.82,115.71,114.89,1,1,1,Descending,-4.212999999999994
7.95,12.24,121.18,133.42,1,1,1,Ascending,0.38700000000000045
8.15,10.67,127.59,138.26,1,1,1,Descending,-4.2330000000000325
8.18,13.47,132.37,145.85,1,1,1,Descending,-1.9579999999999842
8.01,4.13,110.24,106.11,1,1,1,Descending,-2.434999999999988
7.94,0.11,105.56,105.46,1,1,1,Descending,-3.582000000000022
7.8,2.34,113.95,116.3,1,1,1,Descending,-5.679000000000002
7.82,1.73,115.88,114.15,1,1,1,Ascending,3.853000000000023
7.79,5.71,113.57,107.86,1,1,1,Ascending,5.86099999999999
7.85,2.02,126.43,128.45,1,1,1,Ascending,2.6470000000000056
7.86,8.29,130.67,138.96,1,1,1,Ascending,1.9380000000000166
7.97,5.7,125.51,131.21,1,1,1,Ascending,1.84699999999998
8.05,2.89,123.26,126.15,1,1,1,Descending,-2.4339999999999975
8.15,5.42,117.24,122.66,1,1,1,Descending,-3.787000000000006
8.01,6.36,112.09,118.45,1,1,1,Descending,-3.103999999999999
8.02,6.44,112.66,119.1,1,1,1,Descending,-2.7750000000000057
7.94,8.37,108.65,117.03,1,1,1,Descending,-4.650999999999996
7.9,9.4,106.13,115.53,1,1,1,Descending,-3.5660000000000025
7.92,6.66,93.36,100.03,1,1,1,Descending,-3.0719999999999885
8.03,6.8,94.04,100.84,1,1,1,Descending,-6.440000000000012
8.16,8.58,96.23,104.81,1,1,1,Descending,-8.24799999999999
8.13,5.18,78.05,83.23,1,1,1,At_Bottom,-4.409999999999997
8.16,1.78,68.7,70.48,1,1,1,At_Bottom,-6.075000000000003
8.22,2.49,73.4,75.89,1,1,1,At_Bottom,-7.001999999999995
8.29,2.45,68.29,65.84,1,1,1,At_Bottom,-2.6129999999999995
8.29,1.9,66.46,64.56,1,1,1,At_Bottom,-0.012000000000014666
8.38,3.85,69.5,65.65,1,1,1,At_Bottom,-0.9839999999999947
8.36,9.7,64.68,74.38,1,1,1,At_Bottom,0.3400000000000034
8.51,5.37,67.04,72.41,1,1,1,At_Bottom,0.6920000000000073
8.44,0.52,68.5,69.03,1,1,1,At_Bottom,0.06799999999998363
8.39,0.19,69.06,68.88,1,1,1,At_Bottom,0.1460000000000008
8.33,0.53,68.18,67.65,1,1,1,At_Bottom,-0.0059999999999860165
8.19,4.27,68.12,72.4,1,1,1,At_Bottom,2.160999999999987
8.24,3.04,68.18,71.21,1,1,1,At_Bottom,2.8029999999999973
7.91,9.48,74.83,84.31,1,1,1,At_Bottom,5.608000000000018
7.81,8.06,78.96,87.01,1,1,1,At_Bottom,5.065999999999988
8.08,15.65,88.13,103.78,1,1,1,Uneven_Weight,9.337000000000003
7.97,17.38,86.9,104.28,1,1,1,Uneven_Weight,11.820999999999998
7.96,24.84,103.96,128.8,1,1,1,Uneven_Weight,13.100999999999999
8.08,17.27,130.04,147.31,1,1,1,Uneven_Weight,12.393999999999977
7.88,7.12,144.93,152.05,1,1,1,Standing,12.835000000000036
7.54,2.33,156.76,159.09,1,1,1,Standing,8.117999999999967
7.2,1.25,159.14,160.39,1,1,1,Standing,3.63900000000001
6.96,6.73,153.6,160.34,1,1,1,Standing,0.9400000000000261
6.92,5.26,154.24,159.5,1,1,1,Standing,-0.7060000000000173
6.96,4.38,151.0,155.38,1,1,1,Standing,-1.4230000000000018
7.01,4.95,151.92,156.87,1,1,1,Standing,-0.4550000000000125
7.17,4.92,150.19,155.11,1,1,1,Standing,-0.650999999999982
7.24,3.75,152.82,156.57,1,1,1,Standing,0.4129999999999825
7.2,0.9,153.16,154.07,1,1,1,Standing,-0.00899999999998613
7.17,3.86,153.32,157.19,1,1,1,Standing,0.3189999999999884
7.23,3.94,152.38,156.32,1,1,1,Standing,0.4410000000000025
7.34,2.01,153.24,155.25,1,1,1,Standing,1.0670000000000073
7.37,1.12,156.34,157.46,1,1,1,Standing,1.0829999999999984
7.3,0.56,158.67,159.23,1,1,1,Standing,0.896000000000015
7.43,1.76,159.79,161.55,1,1,1,Standing,1.1260000000000048
7.59,3.28,157.19,160.47,1,1,1,Standing,0.08500000000000796
7.89,13.09,153.33,166.42,1,1,1,Standing,-2.538000000000011
8.12,9.59,152.53,162.12,1,1,1,Standing,-2.5700000000000216
8.41,21.26,135.63,156.89,1,1,1,Uneven_Weight,-4.299999999999983
8.68,25.78,134.93,160.71,1,1,1,Uneven_Weight,-10.658000000000015
8.44,31.21,121.73,152.93,1,1,1,Uneven_Weight,-7.5120000000000005
8.45,3.75,104.71,108.46,1,1,1,Descending,-5.585999999999984
8.32,6.47,116.53,123.0,1,1,1,Descending,-6.272999999999996
8.51,13.38,111.64,125.02,1,1,1,Descending,-4.749000000000009
8.41,6.14,113.39,119.52,1,1,1,Ascending,0.7780000000000058
8.12,6.71,110.23,116.94,1,1,1,Descending,-1.7730000000000103
8.22,5.31,107.82,113.13,1,1,1,Descending,-2.1230000000000047
8.17,4.51,113.16,108.64,1,1,1,Ascending,5.618000000000009
8.14,6.47,110.95,104.48,1,1,1,Ascending,8.063999999999993
8.3,8.23,148.66,140.43,1,1,1,Ascending,7.155000000000015
8.32,4.8,156.31,151.5,1,1,1,Standing,8.209000000000003
8.36,8.43,142.04,150.46,1,1,1,Standing,9.655999999999977
8.48,12.39,145.75,158.14,1,1,1,Standing,2.9180000000000064
8.56,8.16,151.92,160.07,1,1,1,Standing,0.9920000000000186
8.51,1.02,158.62,159.65,1,1,1,Standing,2.7469999999999857
8.53,3.12,157.31,160.42,1,1,1,Standing,1.7169999999999845
8.41,4.85,157.56,162.41,1,1,1,Standing,0.3550000000000182
8.22,4.22,158.42,162.64,1,1,1,Standing,0.3160000000000025
8.01,1.31,157.11,158.43,1,1,1,Standing,0.02400000000000091
7.97,1.4,160.02,161.41,1,1,1,Standing,-0.48599999999999
7.87,0.29,159.13,158.84,1,1,1,Standing,-0.3820000000000334
7.98,2.67,156.22,158.89,1,1,1,Standing,-0.21999999999997044
8.02,6.64,155.3,161.94,1,1,1,Standing,-1.9730000000000132
8.12,7.98,152.68,160.66,1,1,1,Standing,-1.1459999999999866
8.26,15.44,143.13,158.57,1,1,1,Uneven_Weight,-1.1120000000000232
8.3,11.01,147.75,158.76,1,1,1,Standing,-1.0360000000000014
8.33,12.37,145.81,158.18,1,1,1,Standing,-0.5019999999999811
8.22,10.18,148.35,158.53,1,1,1,Standing,0.9119999999999777
8.15,9.66,149.33,158.99,1,1,1,Standing,-0.0759999999999934
7.93,8.14,151.34,159.48,1,1,1,Standing,-0.5370000000000061
7.99,14.08,145.83,159.92,1,1,1,Standing,-0.4549999999999841
8.07,22.48,138.07,160.55,1,1,1,Uneven_Weight,0.3949999999999818
8.1,17.13,142.6,159.73,1,1,1,Uneven_Weight,0.9460000000000264
8.16,10.7,150.79,161.48,1,1,1,Standing,1.6539999999999964
8.07,4.78,157.75,162.53,1,1,1,Standing,2.0929999999999893
8.24,1.35,160.47,161.82,1,1,1,Standing,1.282999999999987
8.29,0.48,159.53,160.02,1,1,1,Standing,0.20100000000002183
8.36,8.04,153.56,161.6,1,1,1,Standing,-1.068000000000012
8.4,8.67,152.81,161.47,1,1,1,Standing,-2.109999999999985
8.53,7.93,150.83,158.77,1,1,1,Standing,-3.086999999999989
8.41,13.03,144.08,157.11,1,1,1,Standing,-0.10500000000001819
8.16,20.0,134.34,154.34,1,1,1,Uneven_Weight,-0.18700000000001182
8.09,4.15,154.98,159.13,1,1,1,Standing,0.5040000000000191
8.01,7.96,152.23,160.18,1,1,1,Standing,1.8719999999999857
7.87,7.75,153.44,161.2,1,1,1,Standing,3.325000000000017
7.84,7.49,156.21,163.7,1,1,1,Standing,1.106999999999971
7.87,1.33,160.3,161.63,1,1,1,Standing,0.6580000000000155
8.01,2.64,161.27,163.91,1,1,1,Standing,0.8509999999999991
8.13,4.51,157.24,161.75,1,1,1,Standing,0.020999999999986585
8.21,0.47,161.34,161.81,1,1,1,Standing,-3.362999999999971
8.23,1.2,160.66,159.46,1,1,1,Standing,-4.403999999999996
8.32,4.39,146.35,141.95,1,1,1,Descending,-7.18100000000004
8.25,8.02,144.58,136.56,1,1,1,Descending,-6.654999999999973
8.26,12.56,129.87,117.31,1,1,1,Descending,-10.87299999999999
8.22,8.3,132.45,124.15,1,1,1,Descending,-9.697000000000003
8.15,16.75,114.07,97.32,1,1,1,Uneven_Weight,-8.050000000000026
8.17,10.31,100.82,90.51,1,1,1,Descending,-2.1559999999999917
8.07,10.58,105.61,95.03,1,1,1,Ascending,4.942000000000007
8.02,12.47,119.05,106.57,1,1,1,Ascending,8.424000000000007
8.11,7.57,149.22,156.8,1,1,1,Standing,12.504999999999995
8.08,2.27,148.95,146.68,1,1,1,Standing,11.639999999999986
7.91,0.89,157.75,158.63,1,1,1,Standing,8.832999999999998
7.83,1.04,158.0,159.04,1,1,1,Standing,1.200000000000017
7.62,10.31,151.82,162.13,1,1,1,Standing,2.6829999999999927
7.44,5.79,156.11,161.91,1,0,0,Force_Imbalance,0.10100000000002751
7.54,4.2,159.13,163.33,1,0,0,Force_Imbalance,0.8899999999999864
7.74,3.34,157.02,160.37,1,0,0,Force_Imbalance,1.899000000000001
7.93,2.78,161.58,164.36,1,0,0,Force_Imbalance,1.370999999999981
7.89,2.26,165.34,167.6,1,0,0,Force_Imbalance,0.17600000000001614
7.76,4.51,163.61,168.12,1,0,0,Force_Imbalance,0.9979999999999905
7.62,8.38,157.92,166.3,1,0,0,Force_Imbalance,0.23300000000003251
7.46,8.21,159.58,167.79,1,0,0,Force_Imbalance,0.03799999999998249
7.42,4.13,162.07,166.2,1,0,0,Force_Imbalance,-0.11199999999999477
7.43,0.34,166.83,166.49,1,0,0,Force_Imbalance,-0.029000000000024784
7.29,1.24,164.68,165.93,1,0,0,Force_Imbalance,-0.7909999999999968
7.39,1.59,161.17,162.76,1,0,0,Force_Imbalance,-0.4490000000000123
7.47,8.59,155.43,164.03,1,0,0,Force_Imbalance,-1.8129999999999882
7.62,7.26,158.26,165.52,1,0,0,Force_Imbalance,-2.7469999999999857
7.72,3.69,155.75,159.44,1,0,0,Force_Imbalance,-2.4339999999999975
8.02,2.74,150.2,152.94,1,0,0,Force_Imbalance,0.22499999999999432
8.13,11.24,144.17,155.42,1,0,0,Force_Imbalance,-2.112000000000023
8.04,7.65,157.03,164.68,1,0,0,Force_Imbalance,-1.9509999999999934
7.86,7.21,147.72,154.94,1,0,0,Force_Imbalance,-0.9140000000000157
7.96,11.97,141.86,153.82,1,0,0,Force_Imbalance,-1.044999999999959
8.01,14.28,139.86,154.14,1,0,0,Force_Imbalance,-4.055000000000035
8.14,19.9,134.62,154.52,1,0,0,Force_Imbalance,-4.781999999999982
8.21,22.36,129.4,151.76,1,0,0,Force_Imbalance,-3.657999999999987
8.21,29.21,112.82,142.02,1,0,0,Force_Imbalance,-5.116000000000014
8.2,29.72,114.69,144.41,1,0,0,Force_Imbalance,-3.2159999999999798
8.15,27.17,107.84,135.0,1,1,1,Uneven_Weight,-3.8500000000000085
8.16,25.06,115.96,141.02,1,1,1,Uneven_Weight,-1.36399999999999
8.14,27.59,107.54,135.12,1,1,1,Uneven_Weight,-3.690000000000012
8.06,27.69,106.75,134.45,1,1,1,Uneven_Weight,-6.293999999999997
8.04,22.3,99.95,122.25,1,1,1,Uneven_Weight,-6.713000000000022
8.05,1.01,89.44,90.46,1,1,1,At_Bottom,-6.861999999999995
8.03,5.05,92.4,97.45,1,1,1,Descending,-6.018999999999991
8.12,1.74,86.15,87.89,1,1,1,At_Bottom,-4.6200000000000045
8.1,1.57,89.72,91.29,1,1,1,Descending,-0.5739999999999981
8.06,5.78,85.11,90.89,1,1,1,At_Bottom,-1.7579999999999956
8.04,0.46,87.31,86.85,1,1,1,At_Bottom,0.47699999999998965
8.03,0.07,86.1,86.17,1,1,1,At_Bottom,-1.0139999999999958
8.0,0.01,89.4,89.41,1,1,1,At_Bottom,1.4129999999999967
8.01,3.71,83.58,87.29,1,1,1,At_Bottom,1.4240000000000066
8.01,6.79,91.67,98.46,1,1,1,Ascending,1.9210000000000065
7.97,4.54,91.93,96.47,1,1,1,Ascending,6.655999999999992
7.87,3.79,93.85,97.63,1,1,1,Ascending,8.227999999999994
7.75,13.67,115.85,129.52,1,1,1,Ascending,7.297000000000011
7.79,29.79,111.68,141.47,1,1,1,Uneven_Weight,8.620000000000005
7.42,19.73,121.68,141.42,1,1,1,Uneven_Weight,11.807999999999993
7.21,11.74,131.43,143.17,1,1,1,Ascending,5.352000000000004
7.36,4.19,152.68,156.88,1,1,1,Standing,6.129000000000019
7.72,3.96,147.47,151.42,1,1,1,Standing,5.288000000000011
7.72,3.13,158.79,155.65,1,1,1,Standing,3.5669999999999504
7.3,0.28,158.13,157.85,1,1,1,Standing,0.009000000000014552
7.06,2.53,156.4,153.87,1,1,1,Standing,0.6929999999999836
6.88,0.66,155.15,154.5,1,1,1,Standing,-0.18999999999999773
6.91,1.48,153.65,152.17,1,1,1,Standing,-0.21699999999998454
6.8,0.06,156.3,156.24,1,1,1,Standing,0.24500000000000455
6.81,3.17,155.32,158.49,1,1,1,Standing,0.21000000000000796
6.84,3.93,154.39,158.33,1,1,1,Standing,0.8950000000000102
6.87,5.39,153.18,158.57,1,1,1,Standing,0.8559999999999945
6.94,4.13,155.32,159.45,1,1,1,Standing,0.6709999999999638
6.97,3.82,158.64,162.46,1,1,1,Standing,1.7330000000000325
6.99,3.68,158.42,162.1,1,1,1,Standing,-0.17700000000002092
7.24,5.75,162.15,167.9,1,1,1,Standing,-0.7069999999999936
6.72,3.04,153.47,156.51,1,1,1,Standing,-1.4089999999999918
7.28,6.3,150.7,157.0,1,1,1,Standing,-1.5900000000000034
7.69,6.23,150.39,156.62,1,1,1,Standing,-2.1980000000000075
7.99,6.34,149.14,155.48,1,1,1,Standing,-0.10799999999997567
8.0,3.95,152.06,156.01,1,1,1,Standing,0.18899999999999295
8.43,3.62,152.64,156.26,1,1,1,Standing,0.49099999999998545
8.37,4.67,152.46,157.13,1,1,1,Standing,0.0519999999999925
8.32,4.12,153.9,158.02,1,1,1,Standing,-0.757000000000005
8.19,3.16,150.99,154.15,1,1,1,Standing,-0.8179999999999836
8.06,1.58,149.46,151.04,1,1,1,Standing,-1.007000000000005
7.91,4.12,148.3,152.42,1,1,1,Standing,-1.3739999999999952
7.82,5.72,146.9,152.62,1,1,1,Standing,-0.23599999999999
7.83,5.52,146.33,151.85,1,1,1,Standing,0.5109999999999673
7.82,5.01,148.89,153.89,1,1,1,Standing,-0.1449999999999818
7.78,1.67,151.97,153.64,1,1,1,Standing,-0.27600000000001046
7.7,2.11,148.58,150.69,1,1,1,Standing,-0.0619999999999834
7.89,3.52,146.62,150.14,1,1,1,Standing,-0.5570000000000164
7.83,2.87,147.34,150.22,1,1,1,Standing,0.4240000000000066
7.73,3.37,146.92,150.29,1,1,1,Standing,1.3100000000000023
7.66,9.07,150.39,159.46,1,1,1,Standing,1.2239999999999895
7.7,7.43,152.47,159.9,1,1,1,Standing,-0.2799999999999727
7.72,6.4,151.3,157.7,1,1,1,Standing,-2.6580000000000155
7.81,10.57,142.1,152.66,1,1,1,Standing,-3.1399999999999864
7.87,6.03,132.3,138.33,1,1,1,Descending,-2.7549999999999955
7.7,5.71,136.37,142.08,1,1,1,Descending,-2.2949999999999875
7.65,6.79,139.02,145.8,1,1,1,Descending,-2.9960000000000093
7.55,7.39,139.33,146.72,1,1,1,Too_Shallow,0.09699999999997999
7.63,11.04,126.88,137.92,1,1,1,Descending,-1.968999999999994
7.71,13.52,129.04,142.56,1,1,1,Descending,-3.1610000000000014
7.76,12.5,123.13,135.63,1,1,1,Descending,-5.067000000000007
7.78,19.59,116.81,136.4,1,1,1,Uneven_Weight,-3.1529999999999916
7.71,11.34,112.02,123.36,1,1,1,Descending,-3.9680000000000177
7.74,14.03,109.62,123.65,1,1,1,Descending,-2.6859999999999786
7.69,8.62,111.65,120.27,1,1,1,Descending,-3.4120000000000203
7.7,2.86,114.52,117.38,1,1,1,Descending,-1.1719999999999828
7.69,1.6,110.34,108.75,1,1,1,Descending,-2.038000000000011
7.77,1.88,110.89,112.77,1,1,1,Descending,-2.3629999999999995
7.77,3.21,104.84,108.05,1,1,1,Descending,-2.653000000000006
7.82,4.43,101.93,106.36,1,1,1,Ascending,0.24400000000001398
7.88,3.79,100.79,104.58,1,1,1,Descending,-2.491000000000014
7.86,4.35,108.59,112.94,1,1,1,Too_Shallow,-0.016999999999981696
7.87,0.05,99.4,99.35,1,1,1,Ascending,0.472999999999999
7.85,6.1,103.31,109.41,1,1,1,Ascending,1.5779999999999745
7.9,9.68,101.67,111.35,1,1,1,Ascending,2.722999999999999
7.93,13.51,103.82,117.33,1,1,1,Ascending,4.650000000000006
7.88,15.38,116.69,132.07,1,1,1,Uneven_Weight,2.503
7.86,10.97,117.14,128.11,1,1,1,Ascending,0.8659999999999997
7.83,10.03,113.86,123.89,1,1,1,Ascending,1.9520000000000266
7.77,2.04,109.82,111.86,1,1,1,Ascending,1.4129999999999825
7.76,10.71,114.98,125.69,1,1,1,Descending,-1.7109999999999843
7.72,10.29,126.3,136.59,1,1,1,Descending,-1.7630000000000194
7.72,5.73,111.21,116.93,1,1,1,Too_Shallow,-0.0049999999999954525
7.77,1.26,109.43,110.69,1,1,1,Descending,-3.9480000000000217
7.74,3.32,109.15,112.48,1,1,1,Descending,-4.476999999999975
7.74,4.3,98.45,102.74,1,1,1,Descending,-1.409000000000006
7.77,14.34,101.89,116.23,1,1,1,Descending,-0.24899999999998101
7.79,16.09,98.98,115.07,1,1,1,Uneven_Weight,-0.7410000000000139
7.9,14.11,101.76,115.87,1,1,1,Ascending,1.0440000000000111
7.91,11.13,101.55,112.67,1,1,1,Descending,-0.8170000000000073
7.92,4.59,103.52,108.11,1,1,1,Descending,-0.26900000000000546
7.94,3.21,103.37,106.58,1,1,1,Ascending,0.2920000000000016
7.9,3.9,103.73,107.63,1,1,1,Ascending,0.30100000000000193
7.88,0.97,110.76,109.79,1,1,1,Ascending,0.2220000000000084
7.88,2.79,110.01,107.22,1,1,1,Ascending,0.5459999999999923
7.89,3.87,108.86,104.99,1,1,1,Too_Shallow,-0.0660000000000025
7.91,1.29,108.35,107.06,1,1,1,Descending,-1.76400000000001
7.96,6.28,102.21,108.49,1,1,1,Too_Shallow,0.0350000000000108
7.91,1.43,100.74,102.17,1,1,1,Too_Shallow,-0.034000000000006025
7.89,10.32,103.63,113.95,1,1,1,Too_Shallow,0.07399999999999807
7.91,6.67,103.42,110.09,1,1,1,Ascending,0.6539999999999964
7.89,4.43,105.86,110.29,1,1,1,Ascending,2.839000000000013
7.91,2.03,107.6,109.64,1,1,1,Ascending,1.7199999999999989
7.79,6.18,112.56,118.74,1,1,1,Ascending,1.9559999999999889
7.76,13.76,110.51,124.27,1,1,1,Ascending,3.5660000000000167
7.93,8.53,112.27,120.8,1,1,1,Ascending,4.09099999999998
7.93,11.37,120.22,131.59,1,1,1,Ascending,2.9380000000000166
7.84,5.8,126.17,131.98,1,1,1,Ascending,5.985999999999976
7.69,8.8,125.94,134.74,1,1,1,Ascending,6.5020000000000095
7.69,5.53,144.56,150.08,1,1,1,Standing,5.253000000000014
7.6,1.36,148.37,149.72,1,1,1,Standing,5.232000000000028
7.54,1.48,151.43,152.91,1,1,1,Standing,5.499999999999972
7.44,2.51,153.98,156.49,1,1,1,Standing,1.6510000000000105
7.35,3.48,156.1,159.58,1,1,1,Standing,1.3969999999999914
7.15,4.43,153.36,157.79,1,1,1,Standing,0.13300000000000978
